Participant ID,Onward eligibility,Onward Reason,Onward max reimbursment amount,Return eligibility,Return reason,Return max reimbursment amount,Attending,Onward ?,Return ?,Hotel ?
2361,Not Eligible,Cancelled,620,Not Eligible,0,620,Not Attending,NA,NA,NA
2362,Not Eligible,6619031259,620,Eligible,0,620,Attending,Ticket Availed,NA,Hotel Required
2363,Not Eligible,4601644545,670,Not Eligible,2613120982,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2364,Not Eligible,4601644545,670,Not Eligible,2613120982,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2365,Not Eligible,4601644545,670,Not Eligible,2613120982,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2366,Not Eligible,4601644545,670,Not Eligible,2613120982,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2367,Not Eligible,4601644545,670,Not Eligible,2613120982,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2368,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
2369,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
2370,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
2371,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
2372,Not Eligible,Cancelled,520,Not Eligible,Cancelled,520,No Response,NA,NA,NA
2373,Not Eligible,2723042839,175,Not Eligible,2823042997,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
2374,Not Eligible,2723042839,175,Not Eligible,2823042997,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
2375,Not Eligible,2723042839,175,Not Eligible,2823042997,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
2376,Not Eligible,2723042839,175,Not Eligible,2823042997,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
2377,Not Eligible,2723042839,175,Not Eligible,2823042997,175,Attending,Ticket Availed,Ticket Availed,Hotel Required
2378,Eligible,Cancelled,520,Eligible,Cancelled,520,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
2379,Eligible,Cancelled,520,Eligible,Cancelled,520,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
2380,Eligible,Cancelled,520,Eligible,Cancelled,520,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
2381,Eligible,Cancelled,520,Eligible,Cancelled,520,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
2382,Eligible,Cancelled,520,Eligible,Cancelled,520,Attending,Ticket Not Availed,Ticket Not Availed,Hotel Required
2383,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2384,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2385,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2386,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2387,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2388,Not Eligible,8616501308,520,Not Eligible,2822918585,520,Attending,Ticket Availed,Ticket Availed,Hotel Required
2389,Not Eligible,6523153521,450,Not Eligible,2513243119,450,Attending,Ticket Availed,Ticket Availed,Hotel Required
2390,Not Eligible,6619231607,255,Not Eligible,2723039000,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
2391,Not Eligible,6619231607,255,Not Eligible,2723039000,255,Attending,Ticket Availed,Ticket Availed,Hotel Required
2392,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
2393,Not Eligible,4808715646,670,Not Eligible,2722717209,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2394,Not Eligible,4808715646,670,Not Eligible,2722717209,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2395,Not Eligible,4808715646,670,Not Eligible,2722717209,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2396,Not Eligible,4808715646,670,Not Eligible,2722717209,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2397,Not Eligible,4808715646,670,Not Eligible,2722717209,670,Attending,Ticket Availed,Ticket Availed,Hotel Required
2398,Not Eligible,4808808993,575,Not Eligible,2822864912,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2399,Not Eligible,4808808993,575,Not Eligible,2822864912,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2400,Not Eligible,4808808993,575,Not Eligible,2822864912,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2401,Not Eligible,4808808993,575,Not Eligible,2822864912,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2402,Not Eligible,4808808993,575,Not Eligible,2822864912,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2403,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2404,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2405,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2406,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2407,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2408,Not Eligible,6619031768,620,Eligible,0,620,Attending,Ticket Availed,NA,Hotel Not Required
2409,Not Eligible,6619031768,620,Eligible,0,620,Attending,Ticket Availed,NA,Hotel Not Required
2410,Not Eligible,6619031768,620,Eligible,0,620,Attending,Ticket Availed,NA,Hotel Not Required
2411,Not Eligible,6619031768,620,Eligible,0,620,Attending,Ticket Availed,NA,Hotel Not Required
2412,Not Eligible,6619031768,620,Eligible,0,620,Attending,Ticket Availed,NA,Hotel Not Required
2413,Not Eligible,4455119120,575,Not Eligible,2822865389,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2414,Not Eligible,4455119120,575,Not Eligible,2822865389,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2415,Not Eligible,4455119120,575,Not Eligible,2822865389,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2416,Not Eligible,Cancelled,575,Not Eligible,2822865389,575,Not Attending,NA,NA,NA
2417,Not Eligible,4455119120,575,Not Eligible,2822865389,575,Attending,Ticket Availed,Ticket Availed,Hotel Required
2418,Not Eligible,4708772584,760,Not Eligible,2451240533,760,Attending,Ticket Availed,Ticket Availed,Hotel Required
2419,Not Eligible,4708772584,760,Not Eligible,2451240533,760,Attending,Ticket Availed,Ticket Availed,Hotel Required
2420,Not Eligible,4708772584,760,Not Eligible,2451240533,760,Attending,Ticket Availed,Ticket Availed,Hotel Required
2421,Not Eligible,4708772584,760,Not Eligible,2451240533,760,Attending,Ticket Availed,Ticket Availed,Hotel Required
2422,Not Eligible,4708772584,760,Not Eligible,2451240533,760,Attending,Ticket Availed,Ticket Availed,Hotel Required
2423,Not Eligible,4155121247,705,Eligible,Cancelled,705,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
2424,Not Eligible,4255023501,705,Eligible,Cancelled,705,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
2425,Not Eligible,4155121247,705,Eligible,Cancelled,705,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
2426,Not Eligible,4255023501,705,Eligible,Cancelled,705,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
2427,Not Eligible,4255023501,705,Eligible,Cancelled,705,Attending,Ticket Availed,Ticket Not Availed,Hotel Required
2428,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
2429,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
2430,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
2431,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
2432,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Required
2433,Not Eligible,8716569731,560,Eligible,0,560,Attending,Ticket Availed,NA,Hotel Required
2434,Not Eligible,8716569731,560,Eligible,0,560,Attending,Ticket Availed,NA,Hotel Required
2435,Not Eligible,Cancelled,560,Not Eligible,0,560,Not Attending,NA,NA,NA
2436,Not Eligible,8716569731,560,Eligible,0,560,Attending,Ticket Availed,NA,Hotel Required
2437,Not Eligible,8716569731,560,Eligible,0,560,Attending,Ticket Availed,NA,Hotel Required
2438,Not Eligible,Cancelled,670,Not Eligible,Cancelled,670,Not Attending,NA,NA,NA
2439,Not Eligible,Cancelled,670,Not Eligible,Cancelled,670,Not Attending,NA,NA,NA
2440,Not Eligible,Cancelled,670,Not Eligible,Cancelled,670,Not Attending,NA,NA,NA
2441,Not Eligible,Cancelled,670,Not Eligible,Cancelled,670,Not Attending,NA,NA,NA
2442,Not Eligible,Cancelled,670,Not Eligible,Cancelled,670,Not Attending,NA,NA,NA
2443,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2444,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2445,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2446,Not Eligible,NCR,0,Not Eligible,NCR,0,Attending,NA,NA,Hotel Not Required
2447,Not Eligible,2250666187,165,Not Eligible,8504053697,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
2448,Not Eligible,2250666187,165,Not Eligible,8504053697,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
2449,Not Eligible,2250666187,165,Not Eligible,8504053697,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
2450,Not Eligible,2250666187,165,Not Eligible,8504053697,165,Attending,Ticket Availed,Ticket Availed,Hotel Required
